item_id,name,class,subclass
49625,Fragmento de caparazón pulido,Miscelánea,Chatarra
163785,Cantimplora de agua de lluvia de la Ciénaga Fluvial,Consumible,Comida y bebida
172089,Cuero desolado,Habilidad comercial,Cuero
200813,Fractales surtidos,Consumible,Explosivos y dispositivos
1181,Pergamino de versatilidad,Consumible,Otros
28501,Tortilla de huevo de devastador,Consumible,Comida y bebida
44081,Diamante de llama estelar enigmático,Gema,Otros
222505,Piedra de amolar de colmilloférreo,Consumible,Otros
111437,Creps de rylak,Consumible,Comida y bebida
222877,Paño para pulir áspero,Habilidad comercial,Componentes de finalización
62673,Cebo de plumas,Consumible,Otros
140753,Chocolatina medio comida,Consumible,Comida y bebida
22445,Polvo Arcano,Habilidad comercial,Encantamiento
130221,Zafiro versátil de La Vorágine,Gema,Versatilidad
76541,Ópalo tigre refinado,Gema,Varias estadísticas
137269,Glifo de Centella estelar,Glifo,Cazador
175957,Zarpa lanuda,Miscelánea,Chatarra
2325,Tinte negro,Habilidad comercial,Otros
172017,Alfiler afilado,Consumible,Otros
213517,Ámbar sólido,Gema,Aguante
204709,Parche de armadura templado por la Pirosombra,Habilidad comercial,Componentes opcionales
168489,Poción de batalla de agilidad superior,Consumible,Pociones
221905,Modificación: taladro de entrega terráneo,Gema,Otros
61989,Dos de Ascuas,Habilidad comercial,Inscripción
191945,Contrapeso primigenio,Consumible,Otros
76537,Ópalo tigre fiero,Gema,Varias estadísticas
213249,,,
76685,Amatista imperial misteriosa,Gema,Varias estadísticas
212649,Tira de tela de tienda guateada,Miscelánea,Chatarra
39909,Cristal de sol liso,Gema,Golpe crítico
155593,Esternón colapsado,Miscelánea,Chatarra
40001,Rubí escarlata ostentoso,Gema,Otros
62677,Fritura de pescado,Consumible,Comida y bebida
192869,Diamante ilimitado,Habilidad comercial,Joyería
200769,Fragmentos de cerámica,Consumible,Explosivos y dispositivos
168593,Encantar arma: Genialidad del maquinista,Mejora de objetos,Arma
28461,Turmalina luminosa,Gema,Intelecto
136825,Glifo de El camaleón feral,Glifo,Druida
224441,Venda de tejetela,Consumible,Vendas
173081,Tres de Reposo,Habilidad comercial,Inscripción
5569,Algas,Miscelánea,Chatarra
191357,Ampolla de caos elemental,Consumible,Frascos y ampollas
185481,Lengua larga y fibrosa,Miscelánea,Chatarra
74701,Encantar brazales: esquivar sublime,Mejora de objetos,Muñecas
127765,Taladita de aguante inmaculada,Gema,Aguante
128537,Encantar anillo: palabra de golpe crítico,Mejora de objetos,Dedo
153033,Glifo del retoño del Vacío,Glifo,Sacerdote
8957,Mero espinoso,Consumible,Comida y bebida
24245,Fluochampiñón,Misión,Misión
224173,Concentrado de concentración,Habilidad comercial,Componentes de finalización
174349,Estofado espantoso,Consumible,Comida y bebida
74921,Rosquilla de la Luna Negra,Consumible,Comida y bebida
8845,Champiñón fantasma,Habilidad comercial,Hierbas
61993,Seis de Ascuas,Habilidad comercial,Inscripción
217169,Capa de barbas,Miscelánea,Otros
129021,Glifo de Centinela,Miscelánea,Otros
165733,Runa vantus: Crisol de Tormentas,Consumible,Runas vantus
52121,Jaspe dentado,Gema,Varias estadísticas
193469,Parche de armadura intoxicado,Habilidad comercial,Componentes opcionales
42777,Odre de agua de cruzado,Consumible,Comida y bebida
32209,Ojo de león místico,Gema,Otros
71833,Peridoto élfico energizado,Gema,Varias estadísticas
198209,Bote de combustión de criaturas para tontos,Consumible,Explosivos y dispositivos
19441,Glándula de veneno enorme,Habilidad comercial,Otros
38909,Encantar botas: entereza,Mejora de objetos,Pies
23769,Bengala de humo rojo,Consumible,Otros
111433,Jamón Roca Negra,Consumible,Comida y bebida
220293,Lana muy suave,Miscelánea,Chatarra
24057,Ojo de noche purificado,Gema,Varias estadísticas
40165,Ojo de Zul dentado,Gema,Varias estadísticas
198497,Contrato: Acuerdo de Valdrakken,Consumible,Otros
213257,,,
221857,Cableado caprichoso,Habilidad comercial,Piezas
227329,Potaje de pescado vivo,Consumible,Comida y bebida
20545,Texto descifrado Crepuscular,Misión,Misión
173161,Misiva de golpe crítico,Habilidad comercial,Componentes opcionales
128549,Encantar capa: vínculo de agilidad,Mejora de objetos,Capa
198229,Desplazador gravitacional,Consumible,Explosivos y dispositivos
32225,Amatista Cantosombrío purificada,Gema,Varias estadísticas
52301,Diamante de espíritu de las Sombras impasible,Gema,Otros
23737,Granada de adamantita,Consumible,Explosivos y dispositivos
133681,Beicon crujiente,Consumible,Comida y bebida
105701,Brebaje de Verdemar,Consumible,Comida y bebida
59493,Engranaje rígido,Gema,Golpe crítico
40361,Paño desgarrado,Miscelánea,Chatarra
21589,Cohete azul grande,Miscelánea,Vacaciones
108357,Pétalo de rosa de Talandra,Habilidad comercial,Hierbas
80433,Espíritu de sangre,Habilidad comercial,Otros
71809,Espinela de sombras,Habilidad comercial,Joyería
19265,Ocho de Señores de la Guerra,Habilidad comercial,Inscripción
163137,Chupito de ostra,Consumible,Comida y bebida
195457,Cecina de mamut,Consumible,Comida y bebida
160709,Patata fresca,Habilidad comercial,Cocina
62277,Icor repugnante,Miscelánea,Chatarra
4341,Tinte amarillo,Habilidad comercial,Otros
38841,Encantar pechera: maná excelente,Mejora de objetos,Torso
32217,Piropiedra con inscripciones,Gema,Varias estadísticas
192669,Pluma considerable,Miscelánea,Chatarra
201317,Adorno ilusorio: Aire,Mejora de objetos,Hombros
39937,Cristal de sombras cambiante,Gema,Varias estadísticas
23785,Tubo de adamantita endurecida,Habilidad comercial,Piezas
22373,Restos de cuero,Misión,Misión
22525,Trozos de maligno de cripta,Miscelánea,Chatarra
38849,Encantar brazales: aguante superior,Mejora de objetos,Muñecas
38561,Escama de jormungar,Habilidad comercial,Cuero
128993,Runa vantus: Cenarius,Consumible,Runas vantus
225833,Rayuela desgastada,Miscelánea,Chatarra
204729,Agua de musgo recién exprimida,Consumible,Comida y bebida
159897,Manzana silvestre Floracarmesí,Consumible,Comida y bebida
38997,Encantar brazales: poder con hechizos superior,Mejora de objetos,Muñecas
76589,Alejandrita maldita perfecta,Gema,Varias estadísticas
52109,Grosularia mortal,Gema,Varias estadísticas
54629,,,
62237,Diario de aventurero,Consumible,Otros
20865,Escarabajo de marfil,Misión,Misión
4601,Pan de plátano tierno,Consumible,Comida y bebida
232005,Crostini críptico,Consumible,Comida y bebida
222605,Contrato: Arathi de Santificación,Consumible,Otros
74705,Encantar brazales: agilidad superior,Mejora de objetos,Muñecas
191933,Piedra de afilar primigenia,Consumible,Otros
179269,Mousse de almendra del ocaso,Consumible,Comida y bebida
108309,Pepita de mena de pirita,Habilidad comercial,Metal y piedra
2997,Madeja de paño de lana,Habilidad comercial,Tela
205221,Fragmento de cerámica sencillo,Miscelánea,Chatarra
44145,Tres de Magos,Habilidad comercial,Inscripción
178137,Gota de memoria,Miscelánea,Chatarra
213041,Pergamino djaradin desecado,Miscelánea,Chatarra
25421,Garra nudosa,Miscelánea,Chatarra
212341,Colmillo dos veces muerto,Miscelánea,Chatarra
52233,Esmeralda onírica regia,Gema,Varias estadísticas
222717,Viejo lobo de mar,Consumible,Comida y bebida
178217,Té de florazur,Consumible,Comida y bebida
173877,Pezuña bruñida,Miscelánea,Chatarra
9061,Combustible de cohete goblin,Habilidad comercial,Piezas
139417,Glifo de Alas baldías,Glifo,Cazador de demonios
76677,Ónice bermellón empecinado,Gema,Varias estadísticas
163105,Cecina de trucha a la pimienta,Consumible,Comida y bebida
179017,Telemea,Consumible,Comida y bebida
158201,Pergamino de guerra de intelecto,Consumible,Otros
128845,Pastel de arroz dulce,Consumible,Comida y bebida
31917,Tres de Locuras,Habilidad comercial,Inscripción
153629,Tres de Bloqueos,Habilidad comercial,Inscripción
44273,Seis de Nobles,Habilidad comercial,Inscripción
52769,Encantar botas: precisión,Mejora de objetos,Pies
101745,Helado de mango,Consumible,Comida y bebida
130265,Canino afilado,Miscelánea,Chatarra
44453,Encantar arma: potencia superior,Mejora de objetos,Arma
227313,Compota de fruta estelar,Consumible,Comida y bebida
37101,Tinta de marfil,Miscelánea,Chatarra
74645,Pescado de Flor Eterna,Consumible,Comida y bebida
200025,Encantar brazal: pliego de parasitar,Mejora de objetos,Muñecas
62013,Dos de Olas,Habilidad comercial,Inscripción
4421,Pergamino de protección III,Consumible,Otros
140629,Vorágine embotellada,Consumible,Comida y bebida
5113,Marca de la Hermandad,Miscelánea,Chatarra
23105,Peridoto intenso regio,Gema,Varias estadísticas
236637,Bola de lo que parece cristal,Miscelánea,Chatarra
198161,Cohetes totalmente seguros,Consumible,Otros
169661,Montón de chatarra,Consumible,Comida y bebida
192933,Malygita energizada,Gema,Otros
3169,Diente de oso astillado,Miscelánea,Chatarra
38917,Encantar arma: golpear sublime,Mejora de objetos,Arma
76893,Diamante primigenio impasible,Gema,Otros
62649,Galleta de la fortuna,Consumible,Comida y bebida
192977,Nozdiorita firme,Gema,Otros
192705,Colmillo imponente,Miscelánea,Chatarra
225845,Brújula de expedicionario antigua,Miscelánea,Chatarra
76885,Diamante primigenio ardiente,Gema,Otros
43145,Vitela estropeada,Habilidad comercial,Otros
132217,Guijarros elementales,Consumible,Otros
49397,Rata medio comida,Consumible,Comida y bebida
222425,Aleación santificada,Habilidad comercial,Metal y piedra
204829,Bomba de polaridad para tontos,Consumible,Explosivos y dispositivos
163641,Rocío Brunnhildar,Consumible,Comida y bebida
178173,Arenisca desmoronada,Miscelánea,Chatarra
88529,Agua con gas,Consumible,Comida y bebida
76701,Resplandor solar místico,Gema,Otros
224337,Encantamiento alegre - Elfo de la noche,Consumible,Otros
200821,Celsius 232,Consumible,Explosivos y dispositivos
169673,Vejiga llena de pintura azul,Consumible,Otros
192913,Ámbar de eternidad sólido,Gema,Otros
97621,Tallo de hierbaseda,Habilidad comercial,Hierbas
3729,Sopa de tortuga reconfortante,Consumible,Comida y bebida
76565,Piedrasol lisa,Gema,Golpe crítico
20709,Ron Rumsey blanco,Consumible,Comida y bebida
24273,Hilo de hechizo místico,Mejora de objetos,Piernas
173065,Pliego de profanación de tumbas,Consumible,Otros
156873,Bota festiva,Consumible,Comida y bebida
71849,Coral de lava maligno,Gema,Celeridad
52153,Piedra nocturna velada perfecta,Gema,Varias estadísticas
17405,Té de jardín verde,Miscelánea,Vacaciones
4265,Refuerzo para armadura pesado,Mejora de objetos,Miscelánea
62005,Dos de Vientos,Habilidad comercial,Inscripción
222633,Misiva algariana de multifabricación,Habilidad comercial,Componentes opcionales
192657,Pezuña hendida robusta,Miscelánea,Chatarra
13929,Lubina ahumada picante,Consumible,Comida y bebida
40017,Brillo del otoño rápido,Gema,Celeridad
60577,Garra de fuego agostada,Miscelánea,Chatarra
153569,"Roca ""dura""",Miscelánea,Chatarra
119101,Recibo parcial: polvo invisible,Miscelánea,Otros
23793,Cuero de pellejo nudoso grueso,Habilidad comercial,Cuero
38965,Encantar arma: Rompehielo,Mejora de objetos,Arma
184341,Champortal mordisqueado,Consumible,Otros
213465,Zafiro mortal,Gema,Varias estadísticas
108977,Parras enredadas,Miscelánea,Chatarra
41489,Citrino enorme fiero perfecto,Gema,Varias estadísticas
210808,Lanza de Arathor,Habilidad comercial,Hierbas
222684,Cuatro de Ascensión,Habilidad comercial,Inscripción
192992,Engaste de medallón escalonado,Mejora de objetos,Cuello
45628,Encantar botas: Precisión inferior,Mejora de objetos,Pies
212508,Zafiro zalamero,Habilidad comercial,Joyería
20872,Ídolo bermellón,Misión,Misión
219952,Cristal refulgente,Habilidad comercial,Encantamiento
72988,Paño de lanaviento,Habilidad comercial,Tela
210796,Micoflor,Habilidad comercial,Hierbas
133588,Sal marina en copos,Habilidad comercial,Cocina
153192,Brillo del sol,Consumible,Comida y bebida
4340,Tinte gris,Habilidad comercial,Otros
154164,Hueso manchado de sangre,Habilidad comercial,Cuero
72104,Acero vivo,Habilidad comercial,Metal y piedra
6372,Poción de velocidad de nado,Consumible,Pociones
33444,Suero acre de foca,Consumible,Comida y bebida
223708,Encantar brazal: Arrullo de evasión armada,Mejora de objetos,Muñecas
194752,Tinta llameante,Habilidad comercial,Inscripción
4608,Trufa negra cruda,Consumible,Comida y bebida
223716,Encantar brazal: Arrullo de parasitar armado,Mejora de objetos,Muñecas
218336,Quitina de enjambres kaheti,Habilidad comercial,Cuero
74860,Mandarín panzarroja,Habilidad comercial,Cocina
223668,Encantar anillo: Maestría brillante,Mejora de objetos,Dedo
223512,"En esencia, ternera",Habilidad comercial,Cocina
212292,Frasco de honor sañoso,Consumible,Frascos y ampollas
153636,Pigmento carmesí,Habilidad comercial,Inscripción
215236,Sangrita sañosa,Habilidad comercial,Joyería
109140,Carne de esturión ciego de lago,Habilidad comercial,Cocina
43652,Anguila resbaladiza,Habilidad comercial,Cocina
219504,Banda de armadura temblorosa,Habilidad comercial,Componentes opcionales
25652,Refuerzo para armadura de magister,Mejora de objetos,Miscelánea
4600,Grog de cereza,Consumible,Comida y bebida
191396,Poción de soplos,Consumible,Pociones
222672,As de Vivacidad,Habilidad comercial,Inscripción
222804,Rollo de tejetela,Habilidad comercial,Tela
41464,Jade oscuro regio perfecto,Gema,Varias estadísticas
36912,Mena de saronita,Habilidad comercial,Metal y piedra
191352,Poción de fatalidad congelada,Consumible,Pociones
81196,Ala delicada,Miscelánea,Chatarra
81404,Senderuelas secas,Consumible,Comida y bebida
3712,Carne de tortuga,Habilidad comercial,Cocina
18224,Criminosa,Miscelánea,Chatarra
213612,Esporas veridiscentes,Habilidad comercial,Otros
225828,Mena densa sin refinar,Miscelánea,Chatarra
74840,Repollo verde,Habilidad comercial,Cocina
212668,Quitina penumbrosa,Habilidad comercial,Cuero
227328,Fondue de cera,Consumible,Comida y bebida
34068,Calabaza iluminada pesada,Consumible,Otros
227272,Langosta de roca,Consumible,Comida y bebida
109076,Kit de parapente goblin,Consumible,Otros
221860,Engranaje giratorio,Habilidad comercial,Piezas
219948,Polvo de tormenta,Habilidad comercial,Encantamiento
234972,Misiva Rastrosangre,Miscelánea,Otros
221756,Vial de aceite kaheti,Habilidad comercial,Otros
31896,Siete de Tormentas,Habilidad comercial,Inscripción
130204,Trozo de gema,Consumible,Otros
39920,Calcedonia chispeante,Gema,Versatilidad
221872,Bomba de poción de velocidad,Consumible,Explosivos y dispositivos
204072,Huevos rellenos de malicia,Consumible,Comida y bebida
224824,Tejido del ocaso,Habilidad comercial,Tela
212264,Poción templada,Consumible,Pociones
199968,Encantar arma: devoción terránea,Mejora de objetos,Arma
76680,Amatista imperial destellante,Gema,Varias estadísticas
74856,Pez alveolar de jade,Habilidad comercial,Cocina
223732,Encantar capa: Arrullo de parasitar sedoso,Mejora de objetos,Capa
212272,Frasco de presteza templada,Consumible,Frascos y ampollas
7080,Esencia de agua,Habilidad comercial,Elemental
152576,Lino espuma de marea,Habilidad comercial,Tela
193224,Pellejo de escamas lustrosas,Habilidad comercial,Cuero
190312,Mena de khaz'gorita,Habilidad comercial,Metal y piedra
159788,Encantar arma: Navegación versátil,Mejora de objetos,Arma
210936,Mena de colmilloférreo,Habilidad comercial,Metal y piedra
194796,Cuatro de Escarcha,Habilidad comercial,Inscripción
225784,,,
199960,Encantar anillo: pliego de versatilidad,Mejora de objetos,Dedo
8932,Queso curado de Alterac,Consumible,Comida y bebida
222664,Dos de Resplandor,Habilidad comercial,Inscripción
39684,Gatillo de pelo,Habilidad comercial,Piezas
118428,Chili de la Legión,Consumible,Comida y bebida
154132,Tragodébil de makaku,Consumible,Comida y bebida
171832,Mena de sinvyr,Habilidad comercial,Metal y piedra
184100,Glifo del camaleón aéreo,Glifo,Druida
12360,Barra de arcanita,Habilidad comercial,Metal y piedra
173204,Seda lóbrega,Habilidad comercial,Tela
